time,pt_loc_x[0],pt_loc_x[1],pt_loc_y[0],pt_loc_y[1]
419.619164835684,3.84305553006234,-4.79158425977297,0.276620802958207,-0.381127410152033
420.169846154366,3.83609030906489,-4.78226819539293,0.348808663673755,-0.471104161286329
420.720527473048,3.82775231083044,-4.77126900375196,0.420868108242456,-0.56090822763205
421.27120879173,3.81805870563481,-4.75856289988021,0.492762082263958,-0.650492983086974
421.821890110412,3.80700298725479,-4.7441716422154,0.564472495980131,-0.739834028761385
422.372571429094,3.79460007843108,-4.72809383970426,0.635965575066458,-0.828900044964227
422.923252747776,3.78084138863841,-4.71033163811814,0.70722199335781,-0.917657166958548
423.473934066458,3.76573715718092,-4.69089170735771,0.778213868260158,-1.0060719570034
424.02461538514,3.74929253581557,-4.66977981772475,0.848916472381011,-1.09411431919957
424.575296703822,3.73151109680508,-4.64700439832454,0.919304890853996,-1.18175175661015
425.125978022504,3.71239728389076,-4.62257507514906,0.989351833373372,-1.26895321446283
425.676659341186,3.69195770093777,-4.59649749230033,1.05903265183707,-1.35568665060505
426.227340659868,3.67020001879386,-4.56877593489107,1.12832304130571,-1.44191862027008
426.77802197855,3.64713118977672,-4.53942667105069,1.1971968384976,-1.52762353080101
427.328703297232,3.62275987233278,-4.50845166427845,1.26563151411761,-1.61276458042746
427.879384615914,3.59709015099834,-4.47586532666721,1.3336017891876,-1.69731313288556
428.430065934596,3.57013597626907,-4.44167877911427,1.40108029587888,-1.78123906287723
428.980747253278,3.54190231482684,-4.40590232473598,1.46804408307654,-1.86451024828433
429.53142857196,3.51239874801575,-4.36854602191625,1.5344681484734,-1.94709910515321
430.082109890642,3.48163354295263,-4.3296225545148,1.60032894099698,-2.02897410720208
430.632791209324,3.44962065050296,-4.28914591478395,1.66560125508267,-2.11010416859524
431.183472528006,3.41636724380341,-4.24712973028138,1.73026193956631,-2.19045991692077
431.734153846688,3.38188747579532,-4.20358887831616,1.79428848990748,-2.27001335681349
432.28483516537,3.34619263268267,-4.1585397796878,1.85765561634084,-2.34873492377307
432.835516484052,3.30929328911325,-4.11199293220737,1.92033984278899,-2.4265937915795
433.386197802734,3.27120287167934,-4.06396945576985,1.98231928839373,-2.50356372021252
433.936879121416,3.2319344658267,-4.01448017930686,2.04357091682257,-2.57961371548384
434.487560440098,3.19150140793407,-3.96354745956004,2.10407135190832,-2.65471759479881
435.03824175878,3.14991737097066,-3.91118641648958,2.1637977552789,-2.72884575060911
435.588923077462,3.10719647856739,-3.85741461087974,2.22272787945677,-2.80197074978061
436.139604396144,3.0633526073794,-3.80225090997959,2.28084094830469,-2.87406847686579
436.690285714826,3.01840383745743,-3.74571459718407,2.33811508900851,-2.94511173872539
437.240967033508,2.97236624443048,-3.68782613737261,2.39452860316141,-3.01507090510775
437.79164835219,2.92525263163859,-3.62860610870162,2.45006202077936,-3.08392094200582
438.342329670872,2.87708210022319,-3.56807561630137,2.50469093375138,-3.15163467687075
438.893010989554,2.827868437452,-3.50625498728307,2.55839699036713,-3.21818754725332
439.443692308236,2.77763212302382,-3.4431635994318,2.61115889261247,-3.28355595396005
439.994373626918,2.72638995559512,-3.37882564698275,2.66295921653348,-3.34771610544724
440.5450549456,2.67415831183626,-3.31326349455311,2.71377749164494,-3.41064006874417
441.095736264282,2.62095607269056,-3.24650131444668,2.76359227385645,-3.47230554888203
441.646417582964,2.56680384520638,-3.17856369682972,2.81238722017997,-3.53269035976723
442.197098901646,2.51171905571707,-3.10947445514013,2.86014114710027,-3.59177103849366
442.747780220328,2.45572368430223,-3.03925569939909,2.90683955578215,-3.64952463392503
443.29846153901,2.398835518488,-2.96793273005229,2.95246146721547,-3.7059308475538
443.849142857692,2.34107674687527,-2.89553124189598,2.9969920629657,-3.76096722983709
444.399824176374,2.28246719670481,-2.82207816645013,3.04041275146081,-3.814610553676
444.950505495056,2.22302649091706,-2.74760106291028,3.08270552445715,-3.8668413959856
445.501186813738,2.16277569303656,-2.67212660814685,3.12385476208553,-3.91763807893399
446.05186813242,2.10173756659094,-2.59568143064964,3.1638450374944,-3.96698120193629
446.602549451102,2.03993541590763,-2.51828994069573,3.20266074068688,-4.01485604485903
447.153230769784,1.97739196611265,-2.43998474659776,3.24028676289015,-4.0612389433717
447.703912088466,1.91412871821938,-2.36079132725285,3.2767090246629,-4.10611605754765
448.254593407148,1.8501685968798,-2.28073767227196,3.3119131682797,-4.14946748530501
448.80527472583,1.78553378024903,-2.19985449235269,3.34588552945939,-4.19127449526626
449.355956044512,1.72024666842255,-2.11817184113462,3.37861181538478,-4.23152128615693
449.906637363194,1.65433443161503,-2.03571959872821,3.41007912131331,-4.27019305130549
450.457318681876,1.58781970802658,-1.95252597778795,3.44027583492786,-4.30727439262547
451.008000000558,1.52072642319687,-1.86862331414769,3.46918578098971,-4.34275151047948
451.55868131924,1.45307959820087,-1.78404162518819,3.49680420254217,-4.37660796684364
452.109362637922,1.3849031718394,-1.69881165893291,3.52311431219543,-4.40882819162593
452.660043956604,1.31622151608982,-1.61296276484257,3.54810793628141,-4.4394061098712
453.210725275286,1.24706311954019,-1.52652839780474,3.57177694659622,-4.46832207814678
453.761406593968,1.17745140788538,-1.43954025058356,3.59410888642279,-4.4955701636999
454.31208791265,1.10741141220705,-1.3520334888425,3.61509424519082,-4.52113139849807
454.862769231332,1.03697116054255,-1.26403572833743,3.63472368881448,-4.54500285634352
