# Time    Second_Integral_Real    Second_Integral_Imag
-65.400880000000001 -0.002858346817097 -0.008249983744883
-65.199590000000001 -0.002959855013977 -0.008189655374182
-65.000200000000007 -0.003061788349232 -0.008127921126912
-64.800799999999995 -0.003164141245936 -0.008064776636960
-64.599500000000006 -0.003266908084009 -0.008000217616826
-64.400099999999995 -0.003370083200125 -0.007934239854239
-64.200689999999994 -0.003473660888718 -0.007866839217086
-63.999380000000002 -0.003577635401903 -0.007798011650062
-63.799970000000002 -0.003682000950139 -0.007727753178211
-63.600560000000002 -0.003786751702513 -0.007656059904872
-63.399250000000002 -0.003891881787413 -0.007582928015178
-63.199820000000003 -0.003997385292453 -0.007508353772913
-63.000399999999999 -0.004103256265529 -0.007432333524996
-62.799070000000000 -0.004209488714743 -0.007354863698381
-62.599649999999997 -0.004316076609093 -0.007275940803601
-62.400219999999997 -0.004423013878791 -0.007195561432495
-62.200780000000002 -0.004530294415986 -0.007113722261750
-61.999440000000000 -0.004637912074776 -0.007030420050091
-61.799999999999997 -0.004745860671928 -0.006945651641907
-61.600560000000002 -0.004854133987238 -0.006859413964804
-61.399209999999997 -0.004962725764216 -0.006771704033128
-61.199750000000002 -0.005071629710041 -0.006682518945259
-61.000300000000003 -0.005180839496673 -0.006591855887291
-60.800849999999997 -0.005290348760866 -0.006499712130348
-60.599480000000000 -0.005400151104918 -0.006406085034142
-60.400010000000002 -0.005510240096682 -0.006310972044458
-60.200539999999997 -0.005620609270707 -0.006214370696482
-59.999180000000003 -0.005731252128208 -0.006116278612321
-59.799700000000001 -0.005842162137751 -0.006016693504634
-59.600220000000000 -0.005953332735706 -0.005915613173729
-59.400730000000003 -0.006064757326977 -0.005813035511083
-59.199350000000003 -0.006176429285069 -0.005708958496939
-58.999859999999998 -0.006288341952810 -0.005603380203936
-58.800359999999998 -0.006400488642841 -0.005496298793988
-58.600859999999997 -0.006512862638341 -0.005387712521816
-58.399470000000001 -0.006625457193109 -0.005277619732668
-58.199970000000000 -0.006738265532286 -0.005166018865967
-58.000450000000001 -0.006851280852881 -0.005052908451954
-57.800939999999997 -0.006964496324501 -0.004938287115246
-57.599530000000001 -0.007077905089439 -0.004822153572664
-57.400010000000002 -0.007191500263387 -0.004704506636948
-57.200490000000002 -0.007305274936026 -0.004585345213067
-56.999060000000000 -0.007419222171679 -0.004464668302063
-56.799529999999997 -0.007533335009307 -0.004342474999388
-56.600000000000001 -0.007647606463789 -0.004218764496548
-56.400469999999999 -0.007762029525965 -0.004093536079283
-56.200930000000000 -0.007876597163467 -0.003966789130821
-55.999479999999998 -0.007991302320884 -0.003838523129727
-55.799939999999999 -0.008106137920451 -0.003708737653758
-55.600400000000000 -0.008221096862721 -0.003577432375607
-55.400840000000002 -0.008336172027266 -0.003444607066603
-55.199379999999998 -0.008451356272797 -0.003310261594938
-54.999830000000003 -0.008566642437851 -0.003174395929544
-54.800269999999998 -0.008682023341508 -0.003037010135501
-54.600709999999999 -0.008797491784081 -0.002898104377811
-54.399230000000003 -0.008913040547246 -0.002757678919750
-54.199660000000002 -0.009028662394713 -0.002615734126871
-54.000090000000000 -0.009144350072999 -0.002472270461963
-53.800519999999999 -0.009260096312082 -0.002327288489061
-53.600940000000001 -0.009375893825636 -0.002180788871391
-53.399450000000002 -0.009491735311809 -0.002032772374696
-53.199869999999997 -0.009607613453296 -0.001883239866217
-53.000290000000000 -0.009723520918738 -0.001732192314381
-52.800690000000003 -0.009839450362829 -0.001579630787607
-52.599200000000003 -0.009955394426992 -0.001425556458171
-52.399600000000000 -0.010071345739479 -0.001269970601304
-52.200009999999999 -0.010187296916797 -0.001112874594318
-52.000399999999999 -0.010303240563799 -0.000954269915761
-51.800800000000002 -0.010419169274449 -0.000794158148676
