# Time    cumulative_phase    amplitude    omega
-81.399919999999995 1.674152723070180 0.000004998125482 -0.000808587004255
-81.200599999999994 1.673992042382024 0.000005004184833 -0.000809097664479
-80.999390000000005 1.673830491834325 0.000005010274222 -0.000805789087866
-80.800070000000005 1.673671128819890 0.000005016278259 -0.000798651243402
-80.600750000000005 1.673512420990127 0.000005022254137 -0.000799134219774
-80.399529999999999 1.673352865625523 0.000005028258006 -0.000795834953132
-80.200209999999998 1.673195471761693 0.000005034176280 -0.000788797089747
-80.000879999999995 1.673038719296561 0.000005040065335 -0.000789280805954
-79.799660000000003 1.672881132787913 0.000005045980398 -0.000786016106326
-79.600340000000003 1.672725680522055 0.000005051809454 -0.000782736169109
-79.399109999999993 1.672569400281204 0.000005057663101 -0.000779517614445
-79.199780000000004 1.672415229836926 0.000005063430639 -0.000772621700116
-79.000460000000004 1.672261695962916 0.000005069166882 -0.000773080151910
-78.799229999999994 1.672107342935627 0.000005074925591 -0.000769885533018
-78.599900000000005 1.671955081350536 0.000005080597684 -0.000763050391956
-78.400570000000002 1.671803450486526 0.000005086237242 -0.000763504367252
-78.199340000000007 1.671651008101234 0.000005091897083 -0.000760353674222
-78.000010000000003 1.671500632032231 0.000005097469913 -0.000753603091030
-77.800669999999997 1.671350878134201 0.000005103008825 -0.000754041597358
-77.599440000000001 1.671200327425667 0.000005108565617 -0.000750908164701
-77.400109999999998 1.671051821448527 0.000005114035065 -0.000744239029576
-77.200770000000006 1.670903926789748 0.000005119469185 -0.000744678617542
-76.999539999999996 1.670755245742305 0.000005124918717 -0.000741584919776
-76.800200000000004 1.670608583179598 0.000005130280375 -0.000734980263246
-76.600870000000000 1.670462532502665 0.000005135605250 -0.000735402785305
-76.399630000000002 1.670315701666323 0.000005140943033 -0.000732354323232
-76.200289999999995 1.670170865069894 0.000005146192458 -0.000729281617586
-75.999049999999997 1.670025257969303 0.000005151452957 -0.000726251830699
-75.799719999999994 1.669881628015800 0.000005156624744 -0.000719779713441
-75.600380000000001 1.669738598500628 0.000005161757170 -0.000720188682239
-75.399140000000003 1.669594805671212 0.000005166897888 -0.000717200951838
-75.199799999999996 1.669452966049549 0.000005171949371 -0.000710812129653
-75.000460000000004 1.669311717632456 0.000005176959745 -0.000711198902987
-74.799220000000005 1.669169723974446 0.000005181975526 -0.000708238160192
-74.599869999999996 1.669029654702778 0.000005186901541 -0.000701941524608
-74.400530000000003 1.668890168742855 0.000005191784659 -0.000702333914816
-74.199290000000005 1.668749943197864 0.000005196670149 -0.000699393093443
-73.999949999999998 1.668611628449461 0.000005201465225 -0.000693157916472
-73.800600000000003 1.668473886126050 0.000005206215600 -0.000693552494633
-73.599360000000004 1.668335414232948 0.000005210965174 -0.000690657778707
-73.400019999999998 1.668198824759102 0.000005215623661 -0.000684502529644
-73.200670000000002 1.668062804255492 0.000005220235437 -0.000684867252474
-72.999430000000004 1.667926069527131 0.000005224843087 -0.000682010092837
-72.800079999999994 1.667791186915919 0.000005229359007 -0.000675948431221
-72.600740000000002 1.667656866304913 0.000005233826157 -0.000676323548148
-72.399490000000000 1.667521834299633 0.000005238285647 -0.000673493162249
-72.200140000000005 1.667388640918116 0.000005242652648 -0.000667495243132
-72.000799999999998 1.667255997644103 0.000005246968751 -0.000667880495791
-71.799549999999996 1.667122650831862 0.000005251273518 -0.000665098543430
-71.600200000000001 1.666991115498197 0.000005255484983 -0.000659172752794
-71.400850000000005 1.666860128691335 0.000005259643231 -0.000659529329103
-71.199600000000004 1.666728451347588 0.000005263786317 -0.000656790787698
-71.000249999999994 1.666598555192226 0.000005267835284 -0.000650961597720
-70.800899999999999 1.666469199381680 0.000005271828639 -0.000651328527678
-70.599649999999997 1.666339157092793 0.000005275802758 -0.000648609870142
-70.400300000000001 1.666210884014797 0.000005279681850 -0.000642847742505
-70.200940000000003 1.666083136550863 0.000005283502825 -0.000643231630787
-69.999690000000001 1.665954710585520 0.000005287300328 -0.000640566057150
-69.800330000000002 1.665828024712942 0.000005291001806 -0.000637891138838
-69.599080000000001 1.665700664060566 0.000005294676828 -0.000635240515242
-69.399720000000002 1.665575033825342 0.000005298255251 -0.000629618011749
-69.200360000000003 1.665449912391207 0.000005301770964 -0.000630021379487
-68.999110000000002 1.665324121510747 0.000005305255595 -0.000627429313764
-68.799750000000003 1.665200032392707 0.000005308642449 -0.000621870745042
-68.600380000000001 1.665076455267827 0.000005311963754 -0.000622269713412
-68.399119999999996 1.664952207256643 0.000005315249165 -0.000619743368641
-68.199759999999998 1.664829636273832 0.000005318435606 -0.000614281356294
-68.000389999999996 1.664707563563686 0.000005321553354 -0.000614667926719
-67.799130000000005 1.664584838625337 0.000005324630054 -0.000612183633966
-67.599760000000003 1.664463755309622 0.000005327606648 -0.000606834681879
-67.400390000000002 1.664343160644932 0.000005330511326 -0.000607251394865
-67.199110000000005 1.664221911369103 0.000005333369554 -0.000604807890559
-66.999740000000003 1.664102289854438 0.000005336126270 -0.000599511718157
-66.800370000000001 1.663983149832230 0.000005338807673 -0.000599957651034
-66.599090000000004 1.663863350720337 0.000005341436976 -0.000597586635246
-66.399709999999999 1.663745154978877 0.000005343963323 -0.000592387851732
-66.200329999999994 1.663627426334506 0.000005346410689 -0.000590037466439
-66.000950000000003 1.663510166657493 0.000005348777860 -0.000590523790602
-65.799660000000003 1.663392244329660 0.000005351084917 -0.000588243733908
-65.600269999999995 1.663275892708027 0.000005353286958 -0.000583169011123
-65.400880000000001 1.663159991439290 0.000005355404838 -0.000583671563792
-65.199590000000001 1.663043439671031 0.000005357456147 -0.000581435490161
-65.000200000000007 1.662928428940979 0.000005359400881 -0.000576483046450
-64.800799999999995 1.662813849532952 0.000005361257319 -0.000577035701544
-64.599500000000006 1.662698618702482 0.000005363040373 -0.000574862861816
-64.400099999999995 1.662584904649605 0.000005364714947 -0.000569990876596
-64.200689999999994 1.662471614135969 0.000005366296891 -0.000570598899777
-63.999380000000002 1.662357657931780 0.000005367798380 -0.000568533294924
-63.799970000000002 1.662245190065933 0.000005369189490 -0.000563776167334
-63.600560000000002 1.662133128435377 0.000005370483262 -0.000564401206247
-63.399250000000002 1.662020411641533 0.000005371689006 -0.000562409235977
-63.199820000000003 1.661909143333057 0.000005372782342 -0.000557795534588
-63.000399999999999 1.661798263991928 0.000005373773398 -0.000558494306626
-62.799070000000000 1.661686717390500 0.000005374668445 -0.000556579113089
-62.599649999999997 1.661576600794349 0.000005375448850 -0.000552052070378
-62.400219999999997 1.661466857132952 0.000005376121824 -0.000550233743571
-62.200780000000002 1.661357464703635 0.000005376685505 -0.000551062892220
-61.999440000000000 1.661247390825496 0.000005377141846 -0.000549281561722
-61.799999999999997 1.661138707828863 0.000005377480318 -0.000544929974262
-61.600560000000002 1.661030367013947 0.000005377703893 -0.000545836579288
-61.399209999999997 1.660921322952796 0.000005377811044 -0.000544196044639
-61.199750000000002 1.660813635497209 0.000005377797732 -0.000539985261008
-61.000300000000003 1.660706268422747 0.000005377663470 -0.000538385229782
-60.800849999999997 1.660599218195596 0.000005377406214 -0.000539422711741
-60.599480000000000 1.660491437933569 0.000005377019580 -0.000537973594511
-60.400010000000002 1.660384964831845 0.000005376508717 -0.000533982910811
-60.200539999999997 1.660278773899510 0.000005375868368 -0.000535119649374
-59.999180000000003 1.660171848080286 0.000005375088289 -0.000533765134768
-59.799700000000001 1.660066196596937 0.000005374180849 -0.000529959478748
-59.600220000000000 1.659960786418280 0.000005373136988 -0.000528744397622
-59.400730000000003 1.659855618853140 0.000005371954331 -0.000530056629506
-59.199350000000003 1.659749686065012 0.000005370617146 -0.000528907648055
-58.999859999999998 1.659644976093225 0.000005369148172 -0.000525354749049
-58.800359999999998 1.659540458282656 0.000005367532819 -0.000524387857496
-58.600859999999997 1.659436133385099 0.000005365768607 -0.000525931353225
-58.399470000000001 1.659331000861921 0.000005363833891 -0.000525044560523
-58.199970000000000 1.659227029138425 0.000005361762450 -0.000521754023122
-58.000450000000001 1.659123207104672 0.000005359533886 -0.000521034645394
-57.800939999999997 1.659019521880550 0.000005357145454 -0.000522850838280
-57.599530000000001 1.658914976529819 0.000005354569224 -0.000522254473334
-57.400010000000002 1.658811528814000 0.000005351850838 -0.000519251268794
-57.200490000000002 1.658708179519509 0.000005348963638 -0.000521312301718
-56.999060000000000 1.658603910976718 0.000005345874654 -0.000521001954589
-56.799529999999997 1.658500685281074 0.000005342639082 -0.000518272427520
-56.600000000000001 1.658397503799734 0.000005339225383 -0.000518090189647
-56.400469999999999 1.658294350682146 0.000005335630239 -0.000518039438402
-56.200930000000000 1.658191189412996 0.000005331850160 -0.000520572016133
-55.999479999999998 1.658087027671001 0.000005327843228 -0.000520704032833
-55.799939999999999 1.657983813824880 0.000005323681511 -0.000518462111030
-55.600400000000000 1.657880544950662 0.000005319324540 -0.000518814712887
-55.400840000000002 1.657777190677326 0.000005314768433 -0.000521790057829
-55.199379999999998 1.657672736842231 0.000005309963363 -0.000522399886521
-54.999830000000003 1.657569139698520 0.000005304996193 -0.000520645045707
-54.800269999999998 1.657465384746327 0.000005299818695 -0.000521494463513
-54.600709999999999 1.657361449313481 0.000005294426677 -0.000524974959859
-54.399230000000003 1.657256308218814 0.000005288761572 -0.000526114200108
-54.199660000000002 1.657151919072146 0.000005282926267 -0.000524902342834
-54.000090000000000 1.657047260611757 0.000005276864125 -0.000526313642111
-53.800519999999999 1.656942309401039 0.000005270570660 -0.000527918062392
-53.600940000000001 1.656837011964229 0.000005264041274 -0.000532242823582
-53.399450000000002 1.656730338374119 0.000005257206054 -0.000534180874697
-53.199869999999997 1.656624269089072 0.000005250189273 -0.000533763804641
-53.000290000000000 1.656517761601283 0.000005242922851 -0.000536065408290
-52.800690000000003 1.656410775679566 0.000005235401502 -0.000541159172283
-52.599200000000003 1.656302239549330 0.000005227545254 -0.000543895115527
-52.399600000000000 1.656194164010856 0.000005219497236 -0.000544247418328
-52.200009999999999 1.656085487572506 0.000005211179354 -0.000547386435561
-52.000399999999999 1.655976161889030 0.000005202586017 -0.000550784627376
-51.800800000000002 1.655866132086808 0.000005193711823 -0.000557092262687
-51.599290000000003 1.655754294324492 0.000005184462761 -0.000561013505735
-51.399690000000000 1.655642702848014 0.000005175007606 -0.000562545526021
-51.200080000000000 1.655530254943299 0.000005165254462 -0.000566986868664
-51.000459999999997 1.655416894657700 0.000005155197077 -0.000571718786856
-50.800840000000001 1.655302562219246 0.000005144829702 -0.000579539598932
-50.599330000000002 1.655186087217029 0.000005134042797 -0.000584924775857
-50.399709999999999 1.655069610078013 0.000005123033395 -0.000587896116805
-50.200080000000000 1.654951951709550 0.000005111694124 -0.000593992183816
-50.000459999999997 1.654833046750886 0.000005100018790 -0.000600433148057
-49.800829999999998 1.654712823204005 0.000005088000489 -0.000610175157473
-49.599299999999999 1.654590038392671 0.000005075512658 -0.000617436019617
-49.399670000000000 1.654466923134833 0.000005062783224 -0.000622225670797
-49.200040000000001 1.654342230797020 0.000005049688850 -0.000630353715556
-49.000399999999999 1.654215878464075 0.000005036222103 -0.000638934284688
-48.800770000000000 1.654087768828800 0.000005022375213 -0.000651140498143
-48.599229999999999 1.653956555249285 0.000005008002534 -0.000660794874871
-48.399580000000000 1.653824600661934 0.000004993366815 -0.000667873361633
-48.199939999999998 1.653690568004281 0.000004978326340 -0.000678605103152
-48.000300000000003 1.653554339393553 0.000004962872541 -0.000689947583909
-47.800649999999997 1.653415789479513 0.000004946996584 -0.000705322307304
-47.599100000000000 1.653273437731446 0.000004930531457 -0.000718017381792
-47.399450000000002 1.653129831877041 0.000004913779091 -0.000728026595902
-47.199800000000003 1.652983493859362 0.000004896576759 -0.000742138424456
-47.000149999999998 1.652834267828117 0.000004878914759 -0.000757017236296
-46.800490000000003 1.652682004174835 0.000004860782587 -0.000772726287413
-46.600830000000002 1.652526521856891 0.000004842170389 -0.000793163960886
-46.399270000000001 1.652366118695772 0.000004822883513 -0.000810755847758
-46.199610000000000 1.652203630232963 0.000004803275028 -0.000825487262318
-45.999949999999998 1.652037360138682 0.000004783154000 -0.000845027656059
-45.800289999999997 1.651867089518662 0.000004762509060 -0.000865648728143
-45.600619999999999 1.651692606876211 0.000004741328950 -0.000891736835452
-45.399059999999999 1.651511946406575 0.000004719392173 -0.000914831184722
-45.199390000000001 1.651328266208584 0.000004697100215 -0.000934903886445
-44.999720000000003 1.651139611584759 0.000004674235727 -0.000960580155643
-44.800049999999999 1.650945705555798 0.000004650786409 -0.000987700767930
-44.600380000000001 1.650746249876923 0.000004626739055 -0.001016361497494
-44.400709999999997 1.650540929425806 0.000004602080113 -0.001051821111799
-44.199129999999997 1.650327351600938 0.000004576551184 -0.001084046036320
-43.999450000000003 1.650109197251381 0.000004550620031 -0.001112986239252
-43.799779999999998 1.649884093701293 0.000004524034243 -0.001148906339420
-43.600099999999998 1.649651633812643 0.000004496778762 -0.001186930233165
-43.400419999999997 1.649411386866633 0.000004468837673 -0.001227214550963
-43.200740000000003 1.649162883345577 0.000004440195191 -0.001276165510285
-42.999160000000003 1.648903141190507 0.000004410552164 -0.001321635197686
-42.799469999999999 1.648636528911747 0.000004380450992 -0.001363597286925
-42.599789999999999 1.648360074935016 0.000004349598015 -0.001414564856184
-42.400100000000002 1.648073164312123 0.000004317975203 -0.001468685952831
-42.200420000000001 1.647775156067442 0.000004285564868 -0.001526164482123
-42.000729999999997 1.647465354045473 0.000004252348319 -0.001595132114362
-41.799140000000001 1.647139878751576 0.000004217978112 -0.001660483453783
-41.599449999999997 1.646804049905169 0.000004183082034 -0.001722187676939
-41.399760000000001 1.646454000287358 0.000004147320245 -0.001795952097414
-41.200069999999997 1.646088794022853 0.000004110671871 -0.001874594808072
-41.000380000000000 1.645707424159096 0.000004073115447 -0.001958528321079
-40.800690000000003 1.645308790533700 0.000004034628362 -0.002058366625661
-40.599089999999997 1.644887659066760 0.000003994807914 -0.002154637388430
-40.399400000000000 1.644450684647384 0.000003954382142 -0.002247441899770
-40.199700000000000 1.643992592855758 0.000003912955948 -0.002357282196437
-40.000010000000003 1.643511873439831 0.000003870504310 -0.002475049078739
-39.800310000000003 1.643006879809659 0.000003827001649 -0.002601435065959
-39.600610000000003 1.642475825910462 0.000003782422287 -0.002737226993700
-39.400910000000003 1.641916751787148 0.000003736739340 -0.002897787849738
-39.199309999999997 1.641321752921426 0.000003689473666 -0.003056002870596
-38.999609999999997 1.640699668083905 0.000003641487723 -0.003212209289293
-38.799909999999997 1.640042458449872 0.000003592312437 -0.003395750909940
-38.600209999999997 1.639347276326512 0.000003541917647 -0.003594336294695
-38.400500000000001 1.638610978077147 0.000003490272315 -0.003809571568321
-38.200800000000001 1.637830076353712 0.000003437343796 -0.004063671523757
-37.999189999999999 1.636992580256095 0.000003382576696 -0.004319061957537
-37.799489999999999 1.636109966738504 0.000003326970377 -0.004576892351623
-37.599780000000003 1.635169787108138 0.000003269979641 -0.004879437014190
-37.400080000000003 1.634166682153233 0.000003211568181 -0.005210508149599
-37.200369999999999 1.633094650132479 0.000003151699093 -0.005573596960471
-37.000660000000003 1.631946941427755 0.000003090334783 -0.006003300654399
-36.799050000000001 1.630703775613858 0.000003026829621 -0.006445665083010
-36.599339999999998 1.629379890851796 0.000002962341073 -0.006904225734562
-36.399630000000002 1.627954098672811 0.000002896235502 -0.007444206476249
-36.199919999999999 1.626415161180565 0.000002828470986 -0.008044835813391
-36.000210000000003 1.624750162361770 0.000002759003748 -0.008715308064062
-35.800500000000000 1.622944202590972 0.000002687788786 -0.009466599436732
-35.600790000000003 1.620979994470097 0.000002614779031 -0.010365430503331
-35.399169999999998 1.618816066238715 0.000002539205875 -0.011325665767970
-35.199460000000002 1.616469434821346 0.000002462446210 -0.012362311992914
-34.999749999999999 1.613892651864417 0.000002383746032 -0.013601494456459
-34.800030000000000 1.611052503639116 0.000002303053716 -0.015023909593003
-34.600320000000004 1.607909229629908 0.000002220317318 -0.016666785520583
-34.400599999999997 1.604414789637689 0.000002135484070 -0.018577378134016
-34.200890000000001 1.600510603014255 0.000002048500070 -0.020927731369961
-33.999270000000003 1.596080111342288 0.000001958450333 -0.023588791523943
-33.799550000000004 1.591116130901929 0.000001866978510 -0.026652262060871
-33.599840000000000 1.585465581453926 0.000001773191961 -0.030465690891067
-33.400120000000001 1.578982864847653 0.000001677037511 -0.035120199633346
-33.200400000000002 1.571478610747950 0.000001578464250 -0.040880300278165
-33.000680000000003 1.562701876458871 0.000001477424509 -0.048393678291530
-32.799059999999997 1.552205344431565 0.000001372880930 -0.057725018483040
-32.599339999999998 1.539712310597816 0.000001266777224 -0.069667921600273
-32.399619999999999 1.524459397975041 0.000001158129230 -0.086018789011036
-32.199900000000000 1.505454467686281 0.000001046957556 -0.108685620582729
-32.000180000000000 1.481174262721764 0.000000933338276 -0.141345935718921
-31.800460000000001 1.449162035326865 0.000000817445399 -0.190748104371723
-31.600739999999998 1.405206922674683 0.000000699642793 -0.272138965630005
-31.399120000000000 1.340779970875061 0.000000579560092 -0.412094700806793
-31.199400000000001 1.241086087131372 0.000000461192545 -0.680748652188823
-30.999669999999998 1.069665012654345 0.000000347722326 -1.252338266455244
-30.799949999999999 0.742329849132915 0.000000251532529 -2.302137928099608
-30.600230000000000 0.152815561409410 0.000000206652766 -3.019248048805615
-30.400500000000001 -0.460115878784390 0.000000249718852 -2.422047268071379
-30.200780000000002 -0.811788983572681 0.000000354384212 -1.345156314801761
-29.999150000000000 -0.995837832717330 0.000000487106217 -0.724590387496956
-29.799430000000001 -1.100364351297214 0.000000631805311 -0.429280873641453
-29.599699999999999 -1.166803233453772 0.000000785009709 -0.281101016964177
-29.399979999999999 -1.212315642313366 0.000000944910837 -0.196994539581876
-29.200250000000000 -1.245258278787649 0.000001110734249 -0.145115290445990
-29.000530000000001 -1.270109257886385 0.000001282144480 -0.110993029756559
-28.800799999999999 -1.289462362818495 0.000001459017925 -0.087729152263091
-28.599170000000001 -1.305048270066683 0.000001643105473 -0.070690299036570
-28.399450000000002 -1.317615481312799 0.000001830988166 -0.057692573995301
-28.199719999999999 -1.328024914586051 0.000002024472919 -0.048080769460320
-27.999990000000000 -1.336764128558066 0.000002223684828 -0.040573992659128
-27.800270000000001 -1.344183912902475 0.000002428770155 -0.034597537727331
-27.600539999999999 -1.350542943933353 0.000002639890434 -0.029759885650116
-27.400810000000000 -1.356036084961490 0.000002857221972 -0.025893546301423
-27.199179999999998 -1.360855307683357 0.000003083115566 -0.022575696750716
-26.999450000000000 -1.365027081949430 0.000003313511810 -0.019677518984285
-26.799720000000001 -1.368692076394038 0.000003550720591 -0.017317673974700
-26.599989999999998 -1.371924018786594 0.000003794963212 -0.015292974261749
-26.400259999999999 -1.374782656323522 0.000004046471426 -0.013541165108977
-26.200530000000001 -1.377316923202895 0.000004305488475 -0.012013653039601
-26.000810000000001 -1.379567213783074 0.000004572266776 -0.010717159102842
-25.799170000000000 -1.381585138987193 0.000004849726512 -0.009526147201441
-25.599440000000001 -1.383361097167520 0.000005132910003 -0.008421621237295
-25.399709999999999 -1.384939133861158 0.000005424683815 -0.007478590725124
-25.199980000000000 -1.386339520709707 0.000005725347217 -0.006630070572338
-25.000250000000001 -1.387579625767297 0.000006035211034 -0.005862654096360
-24.800519999999999 -1.388674381330124 0.000006354599995 -0.005165148788976
-24.600790000000000 -1.389636697923995 0.000006683852668 -0.004546900597986
-24.399149999999999 -1.390485229962277 0.000007026606157 -0.003959987196133
-24.199420000000000 -1.391213802424727 0.000007376762455 -0.003400485161739
-23.999690000000001 -1.391839507182792 0.000007737888977 -0.002902693704535
-23.799959999999999 -1.392369829219495 0.000008110385053 -0.002440279516694
-23.600230000000000 -1.392811372903110 0.000008494668462 -0.002009023273592
-23.400490000000001 -1.393169942828435 0.000008891172062 -0.001605291703834
-23.200759999999999 -1.393450696377079 0.000009300348227 -0.001230096584329
-22.999120000000001 -1.393659841094110 0.000009726755892 -0.000870849906780
-22.799389999999999 -1.393797521060953 0.000010162847300 -0.000526824229114
-22.599660000000000 -1.393869654111597 0.000010613095676 -0.000205698533767
-22.399920000000002 -1.393879442559011 0.000011078036749 0.000100235638217
-22.200189999999999 -1.393829734266321 0.000011558230608 0.000392662350409
-22.000460000000000 -1.393723060851337 0.000012054262745 0.000673125761764
-21.800719999999998 -1.393561655200441 0.000012566745065 0.000948731665878
-21.599080000000001 -1.393345218978085 0.000013101441845 0.001210389588901
-21.399349999999998 -1.393079605442765 0.000013648936678 0.001457950071204
-21.199610000000000 -1.392764575782727 0.000014214888576 0.001702648900298
-20.999880000000001 -1.392401508491732 0.000014800028966 0.001940807156536
-20.800139999999999 -1.391991629924565 0.000015405117152 0.002173141339385
-20.600410000000000 -1.391536033221909 0.000016030949791 0.002400284660312
-20.400670000000002 -1.391035692555749 0.000016678360078 0.002622806585463
-20.200939999999999 -1.390491474271182 0.000017348221689 0.002855825761032
-19.999300000000002 -1.389898331388161 0.000018048163006 0.003071774119100
-19.799560000000000 -1.389268109510509 0.000018765938897 0.003270183714948
-19.599820000000001 -1.388595948021846 0.000019509039452 0.003479785957734
-19.400089999999999 -1.387882249954983 0.000020278513247 0.003687689205132
-19.200350000000000 -1.387127288919010 0.000021075458203 0.003894541501057
-19.000610000000002 -1.386331209856772 0.000021901022201 0.004100978508216
-18.800870000000000 -1.385494033218328 0.000022756410977 0.004329079929096
-18.599240000000002 -1.384607110484210 0.000023651486034 0.004537302080797
